50, 13241
944421101,  
944421566, j
944421751, j
944421974, j
944422716,  
944423300, j
944424030,  
944424785, f
944424990, f
944425188, f
944425352, f
944425502, f
944425670, f
944425837, f
944426006, f
944426558,  
944426971, j
944427462,  
944428430, f
944428599, f
944428774, f
944428926, f
944429110, f
944429262, f
944429430, f
944429598, f
944429758, f
944429926, f
944430208, f
944430374, f
944430534, f
944430689, f
944430846, f
944430998, f
944431166, f
944431326, f
944431494, f
944431658, f
944431808, f
944431958, f
944432118, f
944432276, f
944432426, f
944432582, f
944432758, f
944432918, f
944433078, f
944433627,  
944433934, j
944434342,  
